CustomerID,AnnualIncome,Industry,CustomerID-1,Nationality,SASNationality,EducationLevel,Gender,BirthDate,MaritalStatus,NoOfDependents,ResidentialType,PostalCode
6621,33641,Agribusiness,6621,SG,SG,Diploma,F,3/24/1978,Married,0,EC,579599
6622,75000,Communications,6622,SG,SG,Post Secondary,F,11/7/1985,Married,0,HDB4,120612
6623,42000,Information Technology,6623,SG,SG,Secondary,F,7/18/1983,Married,1,HDB3,530710
6624,42100,Manufacturing,6624,SG,SG,Post Secondary,F,10/24/1970,Married,0,HDB4,530541
6625,73000,Media,6625,SG,SG,Post Secondary,F,1/26/1981,Married,1,HDB4,390016
6626,139600,Transport,6626,SG,SG,Secondary,F,10/31/1973,Married,3,PC,568427
6627,37200,Logistics,6627,SG,SG,Post Secondary,F,3/23/1975,Married,2,HDB4,330064
6628,75000,Banking and Finance,6628,SG,SG,Post Secondary,F,12/12/1980,Married,1,HDB4,650306
6629,75000,Marine,6629,SG,SG,Secondary,F,5/7/1982,Married,1,HDB4,640711
6630,84000,Investment,6630,SG,SG,University,F,4/25/1970,Married,0,SH,168647
6631,67000,Transport,6631,SG,SG,Diploma,F,2/20/1971,Married,1,PC,360014
6632,77000,Transport,6632,SG,SG,Below Secondary,F,8/13/1971,Married,3,PC,648315
6633,60000,Property,6633,SG,SG,Post Secondary,F,7/8/1986,Married,1,HDB3,530253
6634,73200,Transport,6634,SG,SG,Secondary,F,10/2/1987,Married,3,HDB4,461020
6635,39880,Transport,6635,SG,SG,University,F,4/20/1981,Married,1,HDB3,400840
6636,58100,Government,6636,SG,SG,Diploma,F,6/6/1987,Married,2,HDB4,460091
6637,33000,Diversified,6637,SG,SG,Below Secondary,F,1/18/1987,Married,2,HDB4,730025
6638,78000,Property,6638,SG,SG,Post Secondary,F,4/24/1978,Married,3,SH,328668
6639,70000,Information Technology,6639,SG,SG,Secondary,F,11/23/1975,Married,1,BUN,668707
6640,49600,Diversified,6640,SG,SG,University,F,5/6/1978,Married,3,HDB3,160133
6641,250000,Manufacturing,6641,SG,SG,Diploma,F,6/10/1974,Married,1,HDB5,680006
6642,57900,Retail,6642,SG,SG,Below Secondary,F,7/17/1979,Married,1,HDB4,550522
6643,130000,Transport,6643,SG,SG,Post Secondary,F,6/29/1978,Single,0,HDB4,680530
6644,47100,Transport,6644,SG,SG,Secondary,F,8/10/1975,Married,0,PC,380130
6645,63000,Government,6645,SG,SG,University,F,3/9/1988,Married,1,HDB5,680006
6646,63000,Communications,6646,SG,SG,Diploma,F,7/20/1976,Married,3,HDB4,530917
6647,178500,Energy and Utility,6647,SG,SG,Below Secondary,F,10/19/1986,Married,3,PC,118166
6648,78000,Marine,6648,SG,SG,Post Secondary,F,9/15/1989,Married,3,HDB4,641210
6649,97000,Investment,6649,SG,SG,Secondary,F,3/21/1980,Married,1,HDB3,164004
6650,150000,Data Storage,6650,SG,SG,University,F,10/2/1989,Married,0,PC,600124
6651,201600,Accounting,6651,SG,SG,Diploma,F,9/6/1986,Married,2,SH,218451
6652,54000,Diversified,6652,SG,SG,Below Secondary,F,10/6/1982,Married,2,HDB3,680603
6653,42000,Design,6653,SG,SG,Post Secondary,F,10/19/1979,Single,0,HDB4,543224
6654,59000,Investment,6654,SG,SG,Secondary,F,11/4/1972,Single,0,HDB3,650104
6655,79800,Food and Beverages,6655,SG,SG,University,F,5/25/1985,Single,0,HDB4,590003
6656,42400,Education,6656,SG,SG,Diploma,F,9/8/1978,Single,0,EC,380128
6657,57000,Marine,6657,SG,SG,Below Secondary,F,12/13/1985,Single,0,HDB4,737937
6658,295000,Transport,6658,SG,SG,Post Secondary,F,6/11/1984,Single,0,HDB4,400001
6659,50000,Security,6659,SG,SG,Secondary,F,6/14/1980,Single,0,PC,529891
6660,40000,Retail,6660,SG,SG,University,F,6/30/1972,Single,0,HDB4,530452
6661,51720,HealthCare,6661,SG,SG,Diploma,F,9/6/1975,Single,0,HDB4,380107
6662,50000,Banking and Finance,6662,SG,SG,Below Secondary,F,8/26/1985,Single,0,HDB3,521231
6663,123000,Transport,6663,SG,SG,Post Secondary,F,12/23/1981,Single,0,SDH,268386
6664,59000,Retail,6664,SG,SG,Secondary,F,12/22/1986,Married,0,HDB4,310202
6665,59630,HealthCare,6665,SG,SG,University,F,12/16/1988,Married,0,DH,757337
6666,45000,Communications,6666,SG,SG,Diploma,F,8/11/1974,Married,2,HDB5,532980
6667,41280,Investment,6667,SG,SG,Below Secondary,F,8/13/1970,Married,1,HDB4,680458
6668,50000,Security,6668,SG,SG,Post Secondary,F,2/21/1971,Married,0,PC,548173
6669,52680,Investment,6669,SG,SG,Secondary,F,12/10/1984,Married,0,HDB4,520925
6670,56440,Security,6670,SG,SG,University,F,8/11/1980,Single,0,HDB3,431014
6671,48000,HealthCare,6671,SG,SG,Post Secondary,F,7/20/1971,Married,0,HDB4,680612
6672,98000,Security,6672,SG,SG,Secondary,F,4/9/1983,Married,1,HDB4,730031
6673,55000,HealthCare,6673,SG,SG,University,F,12/17/1985,Married,3,HDB5,211672
6674,107880,Media,6674,SG,SG,Diploma,F,2/29/1976,Married,0,PC,545019
6675,202000,Banking and Finance,6675,SG,SG,Post Secondary,F,5/19/1987,Married,2,PC,529891
6676,54000,Manufacturing,6676,SG,SG,Secondary,F,2/12/1973,Single,0,HDB3,680462
6677,59000,Communications,6677,SG,SG,Post Secondary,F,8/28/1979,Married,2,HDB4,360016
6678,80000,Transport,6678,SG,SG,Post Secondary,F,9/26/1978,Married,1,PC,519962
6679,159000,Diversified,6679,SG,SG,Secondary,F,5/14/1988,Married,3,AP,307957
6680,50100,Communications,6680,SG,SG,Post Secondary,F,3/10/1984,Married,3,HDB5,440004
6681,52000,HealthCare,6681,SG,SG,Post Secondary,F,5/26/1973,Married,1,HDB4,530963
6682,44100,Security,6682,SG,SG,Secondary,F,3/11/1985,Married,1,SH,470744
6683,78120,Security,6683,SG,SG,University,F,1/16/1987,Single,0,HDB3,682166
6684,52000,Manufacturing,6684,SG,SG,Diploma,F,12/31/1981,Married,1,AP,308214
6685,73240,Manufacturing,6685,SG,SG,Below Secondary,F,10/24/1979,Married,1,HDB3,120512
6686,53000,Diversified,6686,SG,SG,Post Secondary,F,2/27/1988,Married,2,PC,437083
6687,69500,Communications,6687,SG,SG,Secondary,M,9/8/1976,Married,2,HDB3,530511
6688,76000,Transport,6688,SG,SG,University,M,7/16/1988,Married,2,HDB3,310048
6689,50000,Banking and Finance,6689,SG,SG,Diploma,M,11/13/1970,Married,3,HDB3,520141
6690,196600,Investment,6690,SG,SG,Below Secondary,M,1/10/1986,Single,0,HDB3,448909
6691,197000,Logistics,6691,SG,SG,Post Secondary,M,1/23/1979,Single,0,HDB3,140160
6692,90000,Banking and Finance,6692,SG,SG,Secondary,M,5/10/1982,Single,0,HDB3,650185
6693,78000,Investment,6693,SG,SG,University,M,6/20/1987,Single,0,HDB3,650201
6694,60000,HealthCare,6694,SG,SG,Diploma,M,1/1/1984,Married,0,PC,679050
6695,52000,HealthCare,6695,SG,SG,Below Secondary,M,12/24/1979,Married,1,TH,786396
6696,48520,Communications,6696,SG,SG,Post Secondary,M,11/2/1975,Married,3,HDB4,530516
6697,50700,Communications,6697,SG,SG,Secondary,M,5/13/1970,Married,2,HDB5,210014
6698,31106,Security,6698,SG,SG,University,M,6/23/1987,Married,0,HDB4,680549
6699,51000,Banking and Finance,6699,SG,SG,Diploma,M,11/25/1986,Married,0,HDB4,310219
6700,51400,HealthCare,6700,SG,SG,Below Secondary,M,11/16/1970,Married,0,HDB5,542186
6701,197000,Transport,6701,SG,SG,Post Secondary,M,12/16/1970,Single,0,HDB5,750330
6702,250000,Transport,6702,SG,SG,Secondary,M,2/23/1987,Married,2,HDB5,600063
6703,47100,Transport,6703,SG,SG,University,M,8/8/1979,Married,0,HDB4,760738
6704,48900,Information Technology,6704,SG,SG,Diploma,M,6/3/1982,Married,2,HDB5,210046
6705,250000,HealthCare,6705,SG,SG,Below Secondary,M,10/22/1974,Married,0,PC,406002
6706,82000,Property,6706,SG,SG,Post Secondary,M,1/22/1983,Married,0,HDB4,540113
6707,73240,Transport,6707,SG,SG,Secondary,M,11/11/1979,Married,0,AP,757711
6708,81000,Property,6708,SG,SG,University,M,3/21/1974,Single,0,HDB5,211014
6709,47200,Security,6709,SG,SG,Diploma,M,3/19/1979,Married,1,HDB4,680549
6710,57000,Banking and Finance,6710,SG,SG,Below Secondary,M,7/10/1983,Married,3,HDB4,530654
6711,55000,Retail,6711,SG,SG,Post Secondary,M,12/25/1976,Married,2,HDB4,531985
6712,150100,Security,6712,SG,SG,Secondary,M,7/28/1977,Married,0,HDB3,750334
6713,250000,HealthCare,6713,SG,SG,University,M,8/12/1976,Married,0,HDB4,730673
6714,50000,Communications,6714,SG,SG,Diploma,M,11/3/1986,Single,0,PC,528801
6715,49000,Manufacturing,6715,SG,SG,Below Secondary,M,12/24/1984,Married,0,TH,786436
6716,58000,Marine,6716,SG,SG,Post Secondary,M,3/17/1981,Married,2,HDB3,550506
6717,58960,Investment,6717,SG,SG,Secondary,M,6/14/1972,Married,3,PC,547315
6718,74000,Transport,6718,SG,SG,University,M,3/21/1970,Single,0,HDB4,470767
6719,49000,Manufacturing,6719,SG,SG,Diploma,M,3/5/1982,Single,0,HDB3,542324
6720,75000,Communications,6720,SG,SG,Below Secondary,M,1/26/1988,Married,0,HDB4,640450
6721,41520,Diversified,6721,SG,SG,Post Secondary,M,10/21/1983,Married,3,HDB3,659003
6722,97000,Energy and Utility,6722,SG,SG,Secondary,M,5/27/1984,Single,0,PC,600124
6723,48000,Manufacturing,6723,SG,SG,University,M,5/12/1983,Married,0,HDB3,530239
6724,97000,Education,6724,SG,SG,Post Secondary,M,7/4/1971,Married,0,HDB4,640536
6725,57000,Transport,6725,SG,SG,Secondary,M,11/8/1973,Married,0,HDB4,560563
6726,52000,HealthCare,6726,SG,SG,University,M,4/22/1987,Married,1,HDB3,640444
6727,198960,Energy and Utility,6727,SG,SG,Diploma,M,11/13/1971,Married,3,EC,737917
6728,53120,Information Technology,6728,SG,SG,Post Secondary,M,7/4/1975,Single,0,HDB3,530969
6729,57000,HealthCare,6729,SG,SG,Secondary,M,11/8/1974,Married,0,HDB4,530654
6730,73000,Investment,6730,SG,SG,Post Secondary,M,2/4/1972,Married,0,HDB4,680638
6731,51720,Government,6731,SG,SG,Post Secondary,M,8/31/1982,Married,0,HDB4,530447
6732,81000,Transport,6732,SG,SG,Secondary,M,4/3/1985,Married,0,HDB4,680471
6733,52000,Retail,6733,SG,SG,Post Secondary,M,12/7/1979,Single,0,HDB4,671217
6734,54000,Accounting,6734,SG,SG,Post Secondary,M,2/9/1984,Single,0,HDB4,210044
6735,42000,Diversified,6735,SG,SG,Secondary,M,11/7/1989,Single,0,PC,239696
6736,32154,Food and Beverages,6736,SG,SG,University,M,12/31/1975,Single,0,HDB5,380113
6737,50000,Communications,6737,SG,SG,Diploma,M,8/30/1985,Married,0,HDB4,560105
6738,50000,Security,6738,SG,SG,Below Secondary,M,5/21/1986,Married,0,HDB4,530627
6739,142600,Property,6739,SG,SG,Post Secondary,M,8/22/1970,Single,0,HDB4,150088
6740,51000,HealthCare,6740,SG,SG,Secondary,M,11/30/1978,Married,0,HDB5,570219
6741,60000,Communications,6741,SG,SG,University,M,12/16/1977,Married,0,HDB4,550535
6742,79000,Property,6742,SG,SG,Diploma,M,6/21/1973,Married,0,PC,679695
6743,73360,Property,6743,SG,SG,Below Secondary,M,10/23/1989,Married,0,HDB4,381111
6744,56440,Retail,6744,SG,SG,Post Secondary,M,1/20/1975,Single,0,PC,659766
6745,59100,Energy and Utility,6745,SG,SG,Secondary,M,8/23/1983,Married,0,PC,545655
6746,108000,Property,6746,SG,SG,University,M,7/23/1973,Married,1,HDB4,150035
6747,48560,Energy and Utility,6747,SG,SG,Diploma,M,6/16/1979,Married,2,HDB3,650120
6748,150750,Diversified,6748,SG,SG,Below Secondary,M,1/11/1972,Married,1,HDB4,320102
6749,225500,Investment,6749,SG,SG,Post Secondary,M,7/31/1981,Married,3,HDB2,520449
6750,99600,Transport,6750,SG,SG,Secondary,M,12/12/1976,Married,0,HDB4,542314
6751,48000,Property,6751,SG,SG,University,M,12/8/1989,Married,0,HDB4,730113
6752,81000,Government,6752,SG,SG,Diploma,M,8/2/1986,Married,2,HDB5,680212
6753,33681,Retail,6753,SG,SG,Below Secondary,M,10/29/1973,Married,1,HDB4,430022
6754,48000,HealthCare,6754,SG,SG,Post Secondary,M,3/15/1976,Married,3,HDB4,520432
6755,136800,Investment,6755,SG,SG,Secondary,M,9/1/1979,Married,1,EC,430010
6756,60000,Manufacturing,6756,SG,SG,University,M,3/21/1979,Married,1,HDB5,640988
6757,80000,Property,6757,SG,SG,Diploma,M,2/27/1976,Single,0,HDB3,530552
6758,54000,Property,6758,SG,SG,Below Secondary,M,11/26/1988,Single,0,HDB4,510427
6759,79000,Investment,6759,SG,SG,Post Secondary,M,3/11/1978,Married,1,HDB4,472748
6760,137000,Energy and Utility,6760,SG,SG,Secondary,M,3/8/1984,Married,2,HDB4,560221
6761,84240,Accounting,6761,SG,SG,University,M,9/21/1971,Married,1,HDB3,570186
6762,49000,Government,6762,SG,SG,Diploma,M,9/4/1984,Married,2,HDB3,570231
6763,81000,Energy and Utility,6763,SG,SG,Below Secondary,M,1/5/1987,Married,0,HDB4,762115
6764,51000,Communications,6764,SG,SG,Post Secondary,M,4/14/1979,Married,2,HDB4,550203
6765,46100,Transport,6765,SG,SG,Secondary,M,7/4/1978,Married,0,SH,217959
6766,73400,Communications,6766,SG,SG,University,M,10/12/1986,Married,2,HDB4,753351
6767,79000,Transport,6767,SG,SG,Diploma,M,4/12/1971,Married,1,TH,538335
6768,42000,Education,6768,SG,SG,Below Secondary,M,10/31/1977,Married,0,HDB4,680754
6769,151000,Manufacturing,6769,SG,SG,Post Secondary,M,2/24/1979,Married,1,HDB3,431006
6770,55000,Retail,6770,SG,SG,Secondary,M,4/30/1975,Married,1,PC,98327
6771,80600,Media,6771,SG,SG,University,M,9/12/1973,Single,0,HDB4,760635
6772,52000,Manufacturing,6772,SG,SG,Diploma,M,7/29/1974,Single,0,HDB4,521229
6773,81000,Transport,6773,SG,SG,Below Secondary,M,9/18/1979,Single,0,HDB3,670609
6774,48120,Government,6774,SG,SG,Post Secondary,M,12/17/1972,Single,0,HDB3,330044
6775,80000,Information Technology,6775,SG,SG,Secondary,M,1/6/1973,Single,0,HDB3,730345
6776,76000,Manufacturing,6776,SG,SG,University,M,3/30/1983,Single,0,PC,789099
6777,74000,Property,6777,SG,SG,Post Secondary,M,6/11/1988,Single,0,HDB3,560546
6778,201000,HealthCare,6778,SG,SG,Secondary,M,9/20/1983,Single,0,HDB4,660023
6779,51000,Investment,6779,SG,SG,University,M,10/17/1972,Married,3,HDB4,760353
6780,198200,Manufacturing,6780,SG,SG,Diploma,M,3/4/1976,Married,2,HDB3,521874
6781,54000,Manufacturing,6781,SG,SG,Post Secondary,M,4/1/1982,Married,0,PC,768426
6782,108240,Consulting,6782,SG,SG,Secondary,M,2/8/1985,Married,3,HDB3,520498
6783,84400,Electronics,6783,SG,SG,Post Secondary,M,4/2/1985,Married,2,HDB4,652290
6784,52000,Diversified,6784,SG,SG,Post Secondary,M,8/22/1978,Married,1,PC,609477
6785,39000,HealthCare,6785,SG,SG,Secondary,M,2/21/1986,Married,3,HDB4,543273
6786,49000,Logistics,6786,SG,SG,Post Secondary,M,11/25/1978,Married,2,HDB3,510751
6787,75000,Manufacturing,6787,SG,SG,Post Secondary,F,3/16/1985,Married,3,HDB4,390002
6788,33065,Manufacturing,6788,SG,SG,Secondary,F,1/12/1988,Married,1,HDB4,560101
6789,52000,HealthCare,6789,SG,SG,University,F,10/21/1979,Married,3,HDB4,605286
6790,33683,Government,6790,SG,SG,Diploma,F,3/25/1971,Married,2,HDB3,650205
6791,48000,Property,6791,SG,SG,Below Secondary,F,10/7/1980,Married,1,HDB3,310050
6792,108300,Electronics,6792,SG,SG,Post Secondary,F,3/22/1982,Married,2,HDB3,650230
6793,46200,Communications,6793,SG,SG,Secondary,F,8/5/1972,Married,2,HDB3,550506
6794,49000,Property,6794,SG,SG,University,F,10/21/1980,Married,0,HDB4,140110
6795,48000,Transport,6795,SG,SG,Diploma,F,11/17/1973,Married,2,SDH,268243
6796,50000,Manufacturing,6796,SG,SG,Below Secondary,F,5/17/1983,Married,2,HDB4,542304
6797,60000,Communications,6797,SG,SG,Post Secondary,F,7/3/1981,Married,1,PC,678275
6798,50100,Communications,6798,SG,SG,Secondary,F,1/27/1990,Married,3,HDB4,680411
6799,45200,Design,6799,SG,SG,University,F,4/27/1981,Married,3,HDB4,310251
6800,39000,Manufacturing,6800,SG,SG,Diploma,F,11/28/1973,Married,2,HDB4,680705
6801,51000,Information Technology,6801,SG,SG,Below Secondary,F,8/23/1976,Married,2,HDB3,560325
6802,48900,Property,6802,SG,SG,Post Secondary,F,7/10/1981,Married,3,HDB4,520391
6803,48900,Transport,6803,SG,SG,Secondary,F,8/15/1978,Married,3,HDB5,560209
6804,75000,Transport,6804,SG,SG,University,F,8/21/1981,Married,3,HDB4,510718
6805,151000,Energy and Utility,6805,SG,SG,Diploma,F,9/2/1976,Married,3,HDB4,530373
6806,79000,HealthCare,6806,SG,SG,Below Secondary,F,4/27/1978,Married,3,PC,506941
6807,97000,Design,6807,SG,SG,Post Secondary,F,3/1/1989,Married,1,HDB4,530322
6808,201400,Transport,6808,SG,SG,Secondary,F,4/3/1979,Married,2,HDB3,670142
6809,48120,Banking and Finance,6809,SG,SG,University,F,4/7/1976,Married,1,BUN,459711
6810,50000,Manufacturing,6810,SG,SG,Diploma,F,4/5/1979,Married,1,HDB5,680228
6811,42000,Security,6811,SG,SG,Below Secondary,F,8/7/1973,Married,0,HDB3,200816
6812,73500,Diversified,6812,SG,SG,Post Secondary,F,11/3/1989,Married,2,HDB4,210010
6813,42000,Security,6813,SG,SG,Secondary,F,12/27/1988,Married,0,HDB4,560648
6814,43000,Energy and Utility,6814,SG,SG,University,F,7/15/1971,Married,0,HDB4,510206
6815,41600,HealthCare,6815,SG,SG,Diploma,F,2/17/1979,Married,3,HDB3,640549
6816,80600,Design,6816,SG,SG,Below Secondary,F,11/12/1980,Married,0,HDB3,543203
6817,73000,Security,6817,SG,SG,Post Secondary,F,7/6/1975,Married,0,HDB4,360082
6818,51000,Retail,6818,SG,SG,Secondary,F,10/22/1989,Married,0,HDB4,601225
6819,49000,Investment,6819,SG,SG,University,F,7/16/1987,Married,0,PC,575571
6820,57000,Communications,6820,SG,SG,Diploma,F,4/16/1976,Married,0,HDB3,730856
6821,204400,Design,6821,SG,SG,Below Secondary,F,8/7/1973,Married,0,HDB4,560432
6822,221500,Property,6822,SG,SG,Post Secondary,F,5/1/1970,Married,0,HDB3,530657
6823,42000,Communications,6823,SG,SG,Secondary,F,3/3/1974,Married,0,HDB3,400002
6824,30599,Manufacturing,6824,SG,SG,University,F,9/10/1988,Married,0,EC,579725
6825,81000,Communications,6825,SG,SG,Diploma,F,7/19/1980,Married,1,HDB4,360010
6826,50000,Security,6826,SG,SG,Below Secondary,F,11/26/1988,Married,3,BUN,568101
6827,52000,Banking and Finance,6827,SG,SG,Post Secondary,F,7/17/1979,Married,0,HDB4,520262
6828,77000,Transport,6828,SG,SG,Secondary,F,12/17/1976,Married,0,HDB3,400014
6829,78200,Transport,6829,SG,SG,University,F,9/24/1978,Married,0,HDB4,680471
6830,73000,Media,6830,SG,SG,Post Secondary,F,2/25/1977,Married,0,HDB4,760664
6831,60000,Property,6831,SG,SG,Secondary,F,4/28/1970,Married,0,HDB4,150001
6832,44100,Banking and Finance,6832,SG,SG,University,F,6/30/1974,Married,2,HDB3,530419
6833,48000,Communications,6833,SG,SG,Diploma,F,11/7/1970,Married,3,HDB3,650116
6834,47000,Security,6834,SG,SG,Post Secondary,F,10/16/1979,Married,2,PC,536407
6835,46240,Manufacturing,6835,SG,SG,Secondary,F,6/25/1973,Married,1,HDB3,543298
6836,49000,Education,6836,SG,SG,Post Secondary,F,12/13/1976,Married,3,HDB4,310096
6837,78010,Food and Beverages,6837,SG,SG,Post Secondary,F,3/12/1982,Married,1,HDB4,310110
6838,104400,Transport,6838,SG,SG,Secondary,F,9/2/1973,Married,0,HDB4,510406
6839,54284,Transport,6839,SG,SG,Post Secondary,F,6/4/1981,Married,0,HDB4,640836
6840,83000,Communications,6840,SG,SG,Post Secondary,F,8/21/1972,Married,0,HDB4,530160
6841,32156,Food and Beverages,6841,SG,SG,Secondary,F,6/10/1979,Married,0,HDB4,462094
6842,33693,Government,6842,SG,SG,University,F,3/28/1977,Married,0,SH,208766
6843,52100,Manufacturing,6843,SG,SG,Diploma,F,6/15/1977,Married,0,HDB4,650136
6844,42000,Transport,6844,SG,SG,Below Secondary,F,4/18/1988,Married,0,HDB3,730203
6845,47000,Communications,6845,SG,SG,Post Secondary,F,8/16/1989,Married,0,HDB4,530423
6846,47000,Security,6846,SG,SG,Secondary,F,9/9/1979,Married,1,HDB4,460140
6847,33747,Transport,6847,SG,SG,University,F,1/6/1978,Married,0,PC,518205
6848,52000,Electronics,6848,SG,SG,Diploma,F,11/19/1970,Married,1,BUN,309133
6849,60000,Transport,6849,SG,SG,Below Secondary,F,7/11/1985,Married,3,HDB5,560105
6850,250100,Communications,6850,SG,SG,Post Secondary,F,5/30/1988,Married,2,HDB3,570219
6851,48000,Investment,6851,SG,SG,Secondary,F,10/1/1978,Married,1,HDB4,530657
6852,75000,Investment,6852,SG,SG,University,F,8/10/1979,Married,1,HDB4,311014
6853,74000,Accounting,6853,SG,SG,Diploma,F,10/14/1970,Married,0,HDB4,530657
6854,55000,Retail,6854,SG,SG,Below Secondary,F,7/10/1976,Married,1,HDB4,680132
6855,54000,Government,6855,SG,SG,Post Secondary,F,3/3/1979,Married,3,HDB4,561253
6856,80200,Transport,6856,SG,SG,Secondary,F,2/11/1971,Married,1,HDB3,530314
6857,224500,Communications,6857,SG,SG,University,F,8/13/1981,Married,3,HDB3,530630
6858,108480,Diversified,6858,SG,SG,Diploma,F,2/5/1982,Married,1,TH,759240
6859,42000,Energy and Utility,6859,SG,SG,Below Secondary,F,9/13/1979,Married,2,HDB3,640704
6860,73500,Transport,6860,SG,SG,Post Secondary,F,1/21/1989,Married,2,PC,570319
6861,73040,Transport,6861,SG,SG,Secondary,F,6/24/1987,Married,3,HDB4,750326
6862,45600,HealthCare,6862,SG,SG,University,F,8/5/1973,Married,1,HDB4,680275
6863,57000,Electronics,6863,SG,SG,Diploma,F,11/19/1989,Married,3,HDB3,531980
6864,77000,Investment,6864,SG,SG,Below Secondary,F,6/20/1988,Married,1,HDB5,440066
6865,59000,Communications,6865,SG,SG,Post Secondary,F,6/19/1989,Married,1,EC,529869
6866,41680,HealthCare,6866,SG,SG,Secondary,F,8/29/1984,Single,0,HDB4,600004
6867,60000,Communications,6867,SG,SG,University,F,5/9/1976,Married,0,HDB4,370056
6868,41920,Retail,6868,SG,SG,Diploma,F,12/20/1988,Married,1,PC,669587
6869,42000,Food and Beverages,6869,SG,SG,Below Secondary,F,1/27/1984,Married,3,HDB5,310219
6870,47000,Transport,6870,SG,SG,Post Secondary,F,5/18/1978,Married,3,PC,518205
6871,46360,Design,6871,SG,SG,Secondary,F,11/2/1972,Married,3,HDB4,530627
6872,74000,Transport,6872,SG,SG,University,F,1/27/1989,Married,1,HDB4,678187
6873,76000,Transport,6873,SG,SG,Diploma,F,7/4/1985,Married,0,PC,689527
6874,74000,Property,6874,SG,SG,Below Secondary,F,9/13/1977,Married,2,HDB3,320110
6875,74120,Retail,6875,SG,SG,Post Secondary,F,2/20/1982,Married,2,PC,528792
6876,151000,Design,6876,SG,SG,Secondary,F,10/23/1975,Single,0,HDB2,670536
6877,55040,Diversified,6877,SG,SG,University,F,5/10/1989,Single,0,HDB5,608780
6878,222000,Data Storage,6878,SG,SG,Diploma,F,2/13/1974,Single,0,HDB5,760613
6879,50000,Education,6879,SG,SG,Below Secondary,F,11/5/1989,Single,0,HDB5,730101
6880,60000,Property,6880,SG,SG,Post Secondary,F,5/21/1971,Single,0,HDB4,760121
